timestamp_web,level_web,component_web,line_num_web,raw_message_web,method,path,status,latency_ms,user_id,request_id,timestamp_worker,level_worker,component_worker,line_num_worker,raw_message_worker,job_status,error_type,duration_ms,err,upstream,_merge,correlation_status
2026-07-02 13:05:01.620,INFO,request,33483,method=GET path=/product/19568 status=200 latency_ms=61 user_id=70319 request_id=00182a60014c4cc8,GET,/product/19568,200.0,61.0,70319.0,00182a60014c4cc8,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:13:55.631,INFO,request,97080,method=POST path=/cart status=200 latency_ms=88 user_id=97046 request_id=0018b93d895a3548,POST,/cart,200.0,88.0,97046.0,0018b93d895a3548,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:13:52.005,INFO,request,69441,method=GET path=/products status=200 latency_ms=48 user_id=23158 request_id=00193338ced91470,GET,/products,200.0,48.0,23158.0,00193338ced91470,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 16:07:02.358,INFO,request,53836,method=POST path=/cart status=200 latency_ms=59 user_id=43326 request_id=001b72585ee07a1c,POST,/cart,200.0,59.0,43326.0,001b72585ee07a1c,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 21:34:44.015,INFO,request,94117,method=GET path=/products status=200 latency_ms=70 user_id=16681 request_id=001c31cfd14ff1d5,GET,/products,200.0,70.0,16681.0,001c31cfd14ff1d5,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 06:33:31.273,INFO,request,3929,method=GET path=/products status=200 latency_ms=45 user_id=88444 request_id=001d1f2db02429cb,GET,/products,200.0,45.0,88444.0,001d1f2db02429cb,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 15:27:34.393,INFO,request,49426,method=POST path=/cart status=200 latency_ms=84 user_id=43277 request_id=001d505ad2e517f9,POST,/cart,200.0,84.0,43277.0,001d505ad2e517f9,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 16:06:49.249,INFO,request,53813,method=GET path=/products status=200 latency_ms=64 user_id=15748 request_id=001e68fb16514573,GET,/products,200.0,64.0,15748.0,001e68fb16514573,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:41:52.438,INFO,request,73418,method=GET path=/product/34377 status=200 latency_ms=100 user_id=19865 request_id=0021656cf97804b1,GET,/product/34377,200.0,100.0,19865.0,0021656cf97804b1,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 08:48:22.868,INFO,request,8888,method=GET path=/api/user status=200 latency_ms=94 user_id=97436 request_id=0021a9c7a4c3982c,GET,/api/user,200.0,94.0,97436.0,0021a9c7a4c3982c,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 16:37:43.087,INFO,request,57295,method=POST path=/cart status=200 latency_ms=118 user_id=10174 request_id=0024f3a1a2a4a11a,POST,/cart,200.0,118.0,10174.0,0024f3a1a2a4a11a,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 00:36:16.577,INFO,request,585,method=GET path=/product/54170 status=200 latency_ms=64 user_id=47369 request_id=0026b76393902f79,GET,/product/54170,200.0,64.0,47369.0,0026b76393902f79,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:51:11.960,INFO,request,82959,method=POST path=/cart status=200 latency_ms=49 user_id=95418 request_id=00287b58c24e1837,POST,/cart,200.0,49.0,95418.0,00287b58c24e1837,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 10:18:39.391,INFO,request,15557,method=POST path=/cart status=200 latency_ms=131 user_id=68022 request_id=002a89ee6e9f0e9c,POST,/cart,200.0,131.0,68022.0,002a89ee6e9f0e9c,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:47:08.597,INFO,request,74115,method=POST path=/cart status=200 latency_ms=54 user_id=83411 request_id=002b0b3e3570170b,POST,/cart,200.0,54.0,83411.0,002b0b3e3570170b,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 15:43:11.758,INFO,request,51131,method=GET path=/search status=200 latency_ms=45 user_id=17656 request_id=002c9ac3167be82a,GET,/search,200.0,45.0,17656.0,002c9ac3167be82a,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:33:21.448,INFO,request,72169,method=POST path=/cart status=200 latency_ms=16 user_id=20521 request_id=002d2cc6ef08d65f,POST,/cart,200.0,16.0,20521.0,002d2cc6ef08d65f,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:47:00.753,INFO,request,44994,method=GET path=/product/8377 status=200 latency_ms=29 user_id=67056 request_id=002db39c8efe73fb,GET,/product/8377,200.0,29.0,67056.0,002db39c8efe73fb,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 15:44:22.774,INFO,request,51276,method=POST path=/cart status=200 latency_ms=45 user_id=81697 request_id=002e0c8f90396c8c,POST,/cart,200.0,45.0,81697.0,002e0c8f90396c8c,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 20:27:07.186,INFO,request,87386,method=POST path=/cart status=200 latency_ms=76 user_id=26060 request_id=002e48b314ce0217,POST,/cart,200.0,76.0,26060.0,002e48b314ce0217,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 20:31:47.384,INFO,request,87948,method=GET path=/products status=200 latency_ms=27 user_id=69932 request_id=002f3c780de64b85,GET,/products,200.0,27.0,69932.0,002f3c780de64b85,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 12:00:10.095,INFO,request,25811,method=GET path=/api/user status=200 latency_ms=49 user_id=65773 request_id=002f55d12905d4e5,GET,/api/user,200.0,49.0,65773.0,002f55d12905d4e5,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 21:57:58.557,INFO,request,96136,method=POST path=/cart status=200 latency_ms=119 user_id=12281 request_id=00308797ec6518c9,POST,/cart,200.0,119.0,12281.0,00308797ec6518c9,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 02:16:38.140,INFO,request,1745,method=GET path=/product/75948 status=200 latency_ms=275 user_id=12412 request_id=00314a6d86066cc9,GET,/product/75948,200.0,275.0,12412.0,00314a6d86066cc9,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:14:52.865,INFO,request,77997,method=GET path=/products status=200 latency_ms=32 user_id=14677 request_id=0031bf2edd8aea22,GET,/products,200.0,32.0,14677.0,0031bf2edd8aea22,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:48:30.786,INFO,request,98971,method=GET path=/products status=200 latency_ms=76 user_id=49771 request_id=00321b42580fddfc,GET,/products,200.0,76.0,49771.0,00321b42580fddfc,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:29:58.628,INFO,request,97965,method=GET path=/product/74966 status=200 latency_ms=66 user_id=20171 request_id=0032b3f509f626fd,GET,/product/74966,200.0,66.0,20171.0,0032b3f509f626fd,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 17:10:53.623,INFO,request,61362,method=GET path=/search status=200 latency_ms=99 user_id=11595 request_id=0032d80c55ad9484,GET,/search,200.0,99.0,11595.0,0032d80c55ad9484,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 17:46:39.478,INFO,request,65892,method=GET path=/search status=200 latency_ms=49 user_id=38131 request_id=0032e4f68dbd7747,GET,/search,200.0,49.0,38131.0,0032e4f68dbd7747,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:57:14.329,INFO,request,99450,method=GET path=/search status=200 latency_ms=34 user_id=49333 request_id=00342a0a34634ed3,GET,/search,200.0,34.0,49333.0,00342a0a34634ed3,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:49:25.390,INFO,request,82712,method=GET path=/products status=200 latency_ms=71 user_id=27376 request_id=0034d213d19edd6f,GET,/products,200.0,71.0,27376.0,0034d213d19edd6f,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:19:06.745,INFO,request,78588,method=GET path=/product/40719 status=200 latency_ms=46 user_id=26962 request_id=003510d8c997ec0f,GET,/product/40719,200.0,46.0,26962.0,003510d8c997ec0f,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:02:33.498,INFO,request,76298,method=GET path=/products status=200 latency_ms=29 user_id=61214 request_id=00359f9638cb0469,GET,/products,200.0,29.0,61214.0,00359f9638cb0469,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:38:29.612,INFO,request,72941,method=GET path=/search status=200 latency_ms=53 user_id=20346 request_id=00376ee5e160f055,GET,/search,200.0,53.0,20346.0,00376ee5e160f055,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:15:44.276,INFO,request,41624,method=GET path=/products status=200 latency_ms=47 user_id=57965 request_id=00377de2b9ae0947,GET,/products,200.0,47.0,57965.0,00377de2b9ae0947,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:48:57.912,INFO,request,74353,method=GET path=/search status=200 latency_ms=50 user_id=18243 request_id=00396485d0ecbbe7,GET,/search,200.0,50.0,18243.0,00396485d0ecbbe7,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 17:45:24.456,INFO,request,65728,method=GET path=/api/user status=200 latency_ms=80 user_id=43043 request_id=0039edcb6bc0e248,GET,/api/user,200.0,80.0,43043.0,0039edcb6bc0e248,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:12:56.867,INFO,request,41322,method=GET path=/search status=200 latency_ms=83 user_id=50037 request_id=003a2c2831990505,GET,/search,200.0,83.0,50037.0,003a2c2831990505,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:09:46.748,INFO,request,77311,method=GET path=/product/39320 status=200 latency_ms=57 user_id=81161 request_id=003af3338a6d43eb,GET,/product/39320,200.0,57.0,81161.0,003af3338a6d43eb,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 13:04:36.657,INFO,request,33426,method=GET path=/api/user status=401 latency_ms=34 user_id=38139 request_id=003b1ca70bad5299,GET,/api/user,401.0,34.0,38139.0,003b1ca70bad5299,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 13:52:28.135,INFO,request,39038,method=POST path=/cart status=200 latency_ms=48 user_id=40924 request_id=003b97a007dd0e58,POST,/cart,200.0,48.0,40924.0,003b97a007dd0e58,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 12:03:07.812,INFO,request,26147,method=POST path=/cart status=200 latency_ms=98 user_id=85619 request_id=003d624fdc4b3aed,POST,/cart,200.0,98.0,85619.0,003d624fdc4b3aed,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 23:04:33.829,INFO,request,99766,method=GET path=/search status=200 latency_ms=75 user_id=24841 request_id=00412ed1e1617217,GET,/search,200.0,75.0,24841.0,00412ed1e1617217,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:29:41.921,INFO,request,43132,method=GET path=/products status=200 latency_ms=101 user_id=70583 request_id=0043074353e0f86c,GET,/products,200.0,101.0,70583.0,0043074353e0f86c,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 10:50:19.549,INFO,request,18599,method=GET path=/search status=200 latency_ms=57 user_id=34105 request_id=0043cce12b06d68a,GET,/search,200.0,57.0,34105.0,0043cce12b06d68a,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 17:08:50.840,INFO,request,61098,method=GET path=/product/25686 status=200 latency_ms=46 user_id=91739 request_id=004507ecb8209496,GET,/product/25686,200.0,46.0,91739.0,004507ecb8209496,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 21:18:25.645,INFO,request,92811,method=GET path=/product/24066 status=200 latency_ms=94 user_id=90515 request_id=0045cd869824997f,GET,/product/24066,200.0,94.0,90515.0,0045cd869824997f,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 17:57:27.348,INFO,request,67222,method=GET path=/products status=200 latency_ms=18 user_id=53022 request_id=00488bf49f6ad4ab,GET,/products,200.0,18.0,53022.0,00488bf49f6ad4ab,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:09:11.125,INFO,request,96816,method=GET path=/products status=200 latency_ms=62 user_id=87622 request_id=00489ec1e87f4632,GET,/products,200.0,62.0,87622.0,00489ec1e87f4632,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:08:31.146,INFO,request,96791,method=GET path=/product/60890 status=200 latency_ms=65 user_id=29898 request_id=004927ffe29f1721,GET,/product/60890,200.0,65.0,29898.0,004927ffe29f1721,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:33:58.202,INFO,request,43569,method=GET path=/products status=200 latency_ms=133 user_id=60319 request_id=00498407db37e98b,GET,/products,200.0,133.0,60319.0,00498407db37e98b,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 22:58:49.639,INFO,request,99548,method=POST path=/cart status=200 latency_ms=39 user_id=95712 request_id=004c01a791d1408e,POST,/cart,200.0,39.0,95712.0,004c01a791d1408e,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 16:35:29.978,INFO,request,57060,method=POST path=/cart status=200 latency_ms=63 user_id=89426 request_id=004c49ad39ff70b2,POST,/cart,200.0,63.0,89426.0,004c49ad39ff70b2,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 20:31:35.744,INFO,request,87929,method=GET path=/api/user status=200 latency_ms=37 user_id=48660 request_id=004c700327f11f20,GET,/api/user,200.0,37.0,48660.0,004c700327f11f20,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 20:35:04.566,INFO,request,88303,method=GET path=/products status=200 latency_ms=96 user_id=53520 request_id=004c887398de3af7,GET,/products,200.0,96.0,53520.0,004c887398de3af7,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 21:40:32.184,INFO,request,94609,method=GET path=/products status=200 latency_ms=65 user_id=59573 request_id=004d12955ec90cea,GET,/products,200.0,65.0,59573.0,004d12955ec90cea,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 13:32:50.846,INFO,request,36797,method=POST path=/cart status=200 latency_ms=33 user_id=50534 request_id=004d2bdd4b2d74cf,POST,/cart,200.0,33.0,50534.0,004d2bdd4b2d74cf,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 06:04:08.813,INFO,request,3403,method=POST path=/cart status=200 latency_ms=42 user_id=40523 request_id=004edc6ac9de79f6,POST,/cart,200.0,42.0,40523.0,004edc6ac9de79f6,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 10:04:59.821,INFO,request,14312,method=POST path=/cart status=200 latency_ms=57 user_id=76791 request_id=004fc4dfcb83b943,POST,/cart,200.0,57.0,76791.0,004fc4dfcb83b943,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 11:51:31.506,INFO,request,24893,method=GET path=/products status=200 latency_ms=80 user_id=50092 request_id=0050495020fc3a5a,GET,/products,200.0,80.0,50092.0,0050495020fc3a5a,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 10:59:17.727,INFO,request,19483,method=GET path=/api/user status=200 latency_ms=37 user_id=61155 request_id=0052a90d30598b39,GET,/api/user,200.0,37.0,61155.0,0052a90d30598b39,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:55:35.023,INFO,request,75318,method=GET path=/products status=200 latency_ms=187 user_id=20306 request_id=00533dd12f23bc76,GET,/products,200.0,187.0,20306.0,00533dd12f23bc76,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:02:10.579,INFO,request,40143,method=GET path=/product/56167 status=200 latency_ms=62 user_id=22168 request_id=00536f4e9c889101,GET,/product/56167,200.0,62.0,22168.0,00536f4e9c889101,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:48:29.071,INFO,request,45173,method=POST path=/cart status=200 latency_ms=130 user_id=49367 request_id=0055794a745887ed,POST,/cart,200.0,130.0,49367.0,0055794a745887ed,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 11:05:54.916,INFO,request,20167,method=POST path=/cart status=200 latency_ms=150 user_id=54113 request_id=005742d4cf5a9afa,POST,/cart,200.0,150.0,54113.0,005742d4cf5a9afa,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:18:50.841,INFO,request,78547,method=POST path=/cart status=200 latency_ms=36 user_id=79127 request_id=005750a2fd54f709,POST,/cart,200.0,36.0,79127.0,005750a2fd54f709,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:13:53.033,INFO,request,41403,method=GET path=/api/user status=200 latency_ms=129 user_id=29344 request_id=0058808697ba45a1,GET,/api/user,200.0,129.0,29344.0,0058808697ba45a1,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 21:50:57.102,INFO,request,95503,method=GET path=/search status=200 latency_ms=22 user_id=87063 request_id=0058867f3d81c60d,GET,/search,200.0,22.0,87063.0,0058867f3d81c60d,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:51:50.576,INFO,request,83033,method=GET path=/api/user status=200 latency_ms=110 user_id=81345 request_id=0058be7ff9e1db85,GET,/api/user,200.0,110.0,81345.0,0058be7ff9e1db85,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 12:30:35.449,INFO,request,29463,method=POST path=/cart status=200 latency_ms=9 user_id=54157 request_id=005bc118eb310cd3,POST,/cart,200.0,9.0,54157.0,005bc118eb310cd3,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 17:18:08.435,INFO,request,62255,method=GET path=/api/user status=200 latency_ms=58 user_id=86763 request_id=005e034979b8b019,GET,/api/user,200.0,58.0,86763.0,005e034979b8b019,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 09:09:54.892,INFO,request,10179,method=POST path=/cart status=200 latency_ms=38 user_id=47438 request_id=005ef7548324e78b,POST,/cart,200.0,38.0,47438.0,005ef7548324e78b,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:38:27.863,INFO,request,81211,method=GET path=/search status=200 latency_ms=68 user_id=51169 request_id=005f224d2310ef62,GET,/search,200.0,68.0,51169.0,005f224d2310ef62,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:47:58.955,INFO,request,45105,method=GET path=/search status=200 latency_ms=35 user_id=15608 request_id=005f5db97838e4c2,GET,/search,200.0,35.0,15608.0,005f5db97838e4c2,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:11:05.218,INFO,request,69082,method=GET path=/api/user status=200 latency_ms=66 user_id=11528 request_id=006003cdf366a5f7,GET,/api/user,200.0,66.0,11528.0,006003cdf366a5f7,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 13:53:43.576,INFO,request,39192,method=GET path=/product/85459 status=200 latency_ms=43 user_id=13553 request_id=00641d526c20d338,GET,/product/85459,200.0,43.0,13553.0,00641d526c20d338,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 04:48:29.191,INFO,request,2693,method=POST path=/cart status=200 latency_ms=40 user_id=52714 request_id=006676305a97f0d1,POST,/cart,200.0,40.0,52714.0,006676305a97f0d1,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 16:13:49.903,INFO,request,54616,method=GET path=/api/user status=200 latency_ms=115 user_id=33522 request_id=0066877662ff27e9,GET,/api/user,200.0,115.0,33522.0,0066877662ff27e9,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 15:11:20.287,INFO,request,47654,method=GET path=/product/78118 status=200 latency_ms=58 user_id=79769 request_id=0067590be838d66e,GET,/product/78118,200.0,58.0,79769.0,0067590be838d66e,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 13:28:56.889,INFO,request,36327,method=GET path=/products status=200 latency_ms=43 user_id=76140 request_id=0068578b6c16da07,GET,/products,200.0,43.0,76140.0,0068578b6c16da07,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:08:20.939,INFO,request,68716,method=GET path=/api/user status=200 latency_ms=74 user_id=54390 request_id=0068991f00083428,GET,/api/user,200.0,74.0,54390.0,0068991f00083428,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:19:02.515,INFO,request,70199,method=GET path=/products status=200 latency_ms=57 user_id=10867 request_id=006975feceaf8533,GET,/products,200.0,57.0,10867.0,006975feceaf8533,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 14:47:56.282,INFO,request,45097,method=GET path=/products status=200 latency_ms=49 user_id=50379 request_id=006b9b9e447b5e74,GET,/products,200.0,49.0,50379.0,006b9b9e447b5e74,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 19:30:49.833,INFO,request,80184,method=GET path=/products status=200 latency_ms=197 user_id=22546 request_id=006b9dce5654c2d6,GET,/products,200.0,197.0,22546.0,006b9dce5654c2d6,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:50:36.307,INFO,request,74567,method=GET path=/product/24443 status=200 latency_ms=78 user_id=28604 request_id=006c5c60371fa52e,GET,/product/24443,200.0,78.0,28604.0,006c5c60371fa52e,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 18:30:09.586,INFO,request,71764,method=POST path=/cart status=200 latency_ms=94 user_id=17999 request_id=006c7605840c5a95,POST,/cart,200.0,94.0,17999.0,006c7605840c5a95,,,,,,,,,,,left_only,web_only_no_worker
2026-07-02 13:23:03.334,INFO,request,35665,method=GET path=/api/user status=200 latency_ms=38 user_id=26959 request_id=006c814ac8e1011c,GET,/api/user,200.0,38.0,26959.0,006c814ac8e1011c,,,,,,,,,,,left_only,web_only_no_worker
